"account","userName","eventSource","eventName","calls"
"362055466028","AWSServiceRoleForResourceExplorer","datasync.amazonaws.com","ListTasks","3"
"362055466028","AWSServiceRoleForResourceExplorer","route53resolver.amazonaws.com","ListFirewallDomainLists","3"
"362055466028","AWSServiceRoleForResourceExplorer","monitoring.amazonaws.com","ListMetricStreams","3"
"362055466028","AWSServiceRoleForResourceExplorer","codecommit.amazonaws.com","ListRepositories","3"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","logs.amazonaws.com","DescribeIndexPolicies","3"
"362055466028","AWSServiceRoleForResourceExplorer","ecs.amazonaws.com","ListTaskDefinitions","3"
"362055466028","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","GetBucketEncryption","3"
"045107234435","cdk-hnb659fds-file-publishing-role-045107234435-us-east-1","kms.amazonaws.com","GenerateDataKey","3"
"362055466028","AWSServiceRoleForResourceExplorer","healthlake.amazonaws.com","ListFHIRDatastores","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeReservedInstances","3"
"693590665244","AWSServiceRoleForResourceExplorer","eks.amazonaws.com","ListClusters","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpamResourceDiscoveries","3"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListBillingGroups","3"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","health.amazonaws.com","DescribeEventAggregates","3"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","logs.amazonaws.com","TagResource","3"
"362055466028","AWSServiceRoleForResourceExplorer","groundstation.amazonaws.com","ListDataflowEndpointGroups","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayMulticastDomains","3"
"362055466028","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","GetTriggers","3"
"362055466028","AWSServiceRoleForResourceExplorer","resiliencehub.amazonaws.com","ListApps","3"
"362055466028","AWSServiceRoleForResourceExplorer","apigateway.amazonaws.com","GetVpcLinks","3"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeSnapshotCopyGrants","3"
"362055466028","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensConfigurations","3"
"362055466028","AWSServiceRoleForResourceExplorer","ses.amazonaws.com","ListContactLists","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListContexts","3"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListSubscriptionDefinitions","3"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeReplicationGroups","3"
"693590665244","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListRuleGroups","3"
"045107234435","BackupWebsiteBucket-BackupBucketSSMReplicatorSSMPar-ftq8WLZXq0kX","ssm.amazonaws.com","GetParameter","3"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListMitigationActions","3"
"362055466028","AWSServiceRoleForResourceExplorer","auditmanager.amazonaws.com","GetAccountStatus","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeRouteTables","3"
"362055466028","AWSServiceRoleForResourceExplorer","comprehend.amazonaws.com","ListFlywheels","3"
"362055466028","AWSServiceRoleForResourceExplorer","kafka.amazonaws.com","ListClusters","3"
"362055466028","AWSServiceRoleForResourceExplorer","appconfig.amazonaws.com","ListDeploymentStrategies","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListModels","3"
"362055466028","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListBuilds","3"
"362055466028","AWSServiceRoleForResourceExplorer","groundstation.amazonaws.com","ListMissionProfiles","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListMonitoringSchedules","3"
"362055466028","AWSServiceRoleForResourceExplorer","athena.amazonaws.com","ListDataCatalogs","3"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","TagResource20170331v2","3"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeClusterSnapshots","3"
"651295191577","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeLogGroups","3"
"362055466028","AWSServiceRoleForResourceExplorer","ecr.amazonaws.com","DescribeRepositories","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTrafficMirrorSessions","3"
"362055466028","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","ListTables","3"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","cloudformation.amazonaws.com","ContinueUpdateRollback","3"
"362055466028","AWSServiceRoleForResourceExplorer","codeguru-reviewer.amazonaws.com","ListRepositoryAssociations","3"
"693590665244","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListBuckets","3"
"362055466028","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListGuardrails","3"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeRouteTables","3"
"362055466028","AWSServiceRoleForResourceExplorer","route53resolver.amazonaws.com","ListResolverEndpoints","3"
"362055466028","AWSServiceRoleForResourceExplorer","glacier.amazonaws.com","ListVaults","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkInterfaces","3"
"362055466028","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","ListDocuments","3"
"693590665244","cdk-hnb659fds-deploy-role-693590665244-us-east-2","cloudformation.amazonaws.com","ExecuteChangeSet","3"
"362055466028","AWSServiceRoleForResourceExplorer","personalize.amazonaws.com","ListSchemas","3"
"362055466028","AWSServiceRoleForResourceExplorer","schemas.amazonaws.com","ListDiscoverers","3"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","notifications.amazonaws.com","ListNotificationHubs","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeCapacityReservationFleets","3"
"045107234435","cdk-hnb659fds-file-publishing-role-045107234435-us-east-1","s3.amazonaws.com","GetBucketEncryption","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNatGateways","3"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetImportJobs","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListWorkteams","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListMlflowTrackingServers","3"
"362055466028","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListProfiles","3"
"362055466028","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","DescribeComputeEnvironments","3"
"693590665244","AWSServiceRoleForResourceExplorer","appmesh.amazonaws.com","ListMeshes","3"
"362055466028","AWSServiceRoleForResourceExplorer","inspector.amazonaws.com","ListAssessmentTemplates","3"
"693590665244","BackupWebsiteBucket-BackupBucketSSMReplicatorV2SSMP-KXiw4FChHldW","ssm.amazonaws.com","PutParameter","3"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListConnectorDefinitions","3"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListForecastExportJobs","3"
"693590665244","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListEventBuses","3"
"362055466028","AWSServiceRoleForResourceExplorer","emr-containers.amazonaws.com","ListJobTemplates","3"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListSecurityProfiles","3"
"045107234435","cdk-hnb659fds-file-publishing-role-045107234435-us-east-1","s3.amazonaws.com","GetBucketLocation","3"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListCACertificates","3"
"362055466028","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListInfrastructureConfigurations","3"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","logs.amazonaws.com","DescribeResourcePolicies","3"
"045107234435","cdk-hnb659fds-file-publishing-role-045107234435-us-east-2","kms.amazonaws.com","GenerateDataKey","3"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListForecasts","3"
"362055466028","AWSServiceRoleForResourceExplorer","iotsitewise.amazonaws.com","ListAssetModels","3"
"693590665244","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeUsers","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpnGateways","3"
"693590665244","AWSServiceRoleForResourceExplorer","frauddetector.amazonaws.com","GetExternalModels","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListDomains","3"
"693590665244","BackupWebsiteBucket-BackupBucketSSMReplicatorV2SSMP-KXiw4FChHldW","ssm.amazonaws.com","GetParameter","3"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketLifecycle","3"
"693590665244","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensConfigurations","3"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","acm.amazonaws.com","UpdateCertificateOptions","3"
"362055466028","AWSServiceRoleForResourceExplorer","appconfig.amazonaws.com","ListExtensionAssociations","3"
"362055466028","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListAliases","3"
"693590665244","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListServers","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListModelCards","3"
"362055466028","AWSServiceRoleForResourceExplorer","amazonmq.amazonaws.com","ListBrokers","3"
"362055466028","AWSServiceRoleForResourceExplorer","verifiedpermissions.amazonaws.com","ListPolicyStores","3"
"362055466028","AWSServiceRoleForResourceExplorer","secretsmanager.amazonaws.com","ListSecrets","3"
"362055466028","AWSServiceRoleForResourceExplorer","outposts.amazonaws.com","ListSites","3"
"362055466028","AWSServiceRoleForResourceExplorer","resiliencehub.amazonaws.com","ListResiliencyPolicies","3"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBEngineVersions","3"
"362055466028","AWSServiceRoleForResourceExplorer","servicecatalog-appregistry.amazonaws.com","ListApplications","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListExperiments","3"
"362055466028","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListTrails","3"
"362055466028","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListScripts","3"
"151676528673","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeIndexPolicies","3"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheClusters","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListModelPackages","3"
"362055466028","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","DescribeJobQueues","3"
"362055466028","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","ListDataQualityRulesets","3"
"045107234435","cdk-hnb659fds-file-publishing-role-045107234435-us-east-2","s3.amazonaws.com","GetBucketLocation","3"
"362055466028","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","GetCrawlers","3"
"362055466028","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeReplicationTasks","3"
"651295191577","AWSServiceRoleForResourceExplorer","vpc-lattice.amazonaws.com","ListServices","3"
"362055466028","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","ListCodeSigningConfigs","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSpotInstanceRequests","3"
"362055466028","AWSServiceRoleForResourceExplorer","acm-pca.amazonaws.com","ListCertificateAuthorities","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListTrialComponents","3"
"362055466028","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListDashboards","3"
"151676528673","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeResourcePolicies","3"
"362055466028","AWSServiceRoleForResourceExplorer","wafv2.amazonaws.com","ListIPSets","3"
"151676528673","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","GetBucketLogging","3"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListJobTemplates","3"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListInferenceComponents","3"
"362055466028","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","ListAssociations","3"
"362055466028","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeCertificates","3"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribePublicIpv4Pools","3"
"362055466028","AWSServiceRoleForResourceExplorer","rum.amazonaws.com","ListAppMonitors","3"
"693590665244","AWSServiceRoleForResourceExplorer","wafv2.amazonaws.com","ListIPSets","2"
"693590665244","Website-CustomCDKBucketDeployment8693BB64968944B69-MN1LB8U9WLIR","logs.amazonaws.com","CreateLogStream","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBSnapshots","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeCarrierGateways","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","lambda.amazonaws.com","GetPolicy20150331v2","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeManagedPrefixLists","2"
"362055466028","AWSServiceRoleForResourceExplorer","oam.amazonaws.com","ListSinks","2"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListFunctionDefinitions","2"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpcEndpoints","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListNotebookInstances","2"
"151676528673","AWSServiceRoleForResourceExplorer","eks.amazonaws.com","ListClusters","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSpotFleetRequests","2"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-1","kms.amazonaws.com","Decrypt","2"
"362055466028","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListComponents","2"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListFunctions","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","dynamodb.amazonaws.com","DescribeContinuousBackups","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","ecr.amazonaws.com","BatchGetImage","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketCors","2"
"362055466028","AWSServiceRoleForResourceExplorer","iotevents.amazonaws.com","ListInputs","2"
"362055466028","AWSServiceRoleForResourceExplorer","ecs.amazonaws.com","DescribeCapacityProviders","2"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListResourceDefinitions","2"
"362055466028","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeSessions","2"
"693590665244","AWSServiceRoleForResourceExplorer","iotsitewise.amazonaws.com","ListAssetModels","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeTimeToLive","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","iam.amazonaws.com","TagRole","2"
"693590665244","AWSServiceRoleForResourceExplorer","kms.amazonaws.com","ListKeys","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","ListTags20170331","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListClusters","2"
"151676528673","AWSServiceRoleForResourceExplorer","proton.amazonaws.com","ListEnvironmentAccountConnections","2"
"651295191577","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","GetRuntimeManagementConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","ses.amazonaws.com","ListDedicatedIpPools","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketCors","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkInsightsAccessScopes","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayRouteTables","2"
"651295191577","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeResourcePolicies","2"
"362055466028","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListImages","2"
"651295191577","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","GetFunction20150331v2","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterEndpoints","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBProxies","2"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasets","2"
"362055466028","AWSServiceRoleForResourceExplorer","mediapackage.amazonaws.com","ListPackagingGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticbeanstalk.amazonaws.com","DescribeApplicationVersions","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketObjectLockConfiguration","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","ListTagsForResource","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketObjectLockConfiguration","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayPolicyTables","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","events.amazonaws.com","ListTargetsByRule","2"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-1","cloudformation.amazonaws.com","DeleteChangeSet","2"
"693590665244","AWSServiceRoleForResourceExplorer","grafana.amazonaws.com","ListWorkspaces","2"
"362055466028","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListContainerRecipes","2"
"362055466028","AWSServiceRoleForResourceExplorer","guardduty.amazonaws.com","ListMalwareProtectionPlans","2"
"693590665244","AWSServiceRoleForResourceExplorer","iam.amazonaws.com","ListVirtualMFADevices","2"
"362055466028","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListRecipes","2"
"651295191577","AWSServiceRoleForResourceExplorer","kms.amazonaws.com","Decrypt","2"
"693590665244","AWSServiceRoleForResourceExplorer","resource-explorer-2.amazonaws.com","ListViews","2"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-1","cloudformation.amazonaws.com","CreateChangeSet","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","GetRuntimeManagementConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","servicecatalog-appregistry.amazonaws.com","ListAttributeGroups","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketPolicy","2"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","ce.amazonaws.com","GetCostAndUsage","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVerifiedAccessGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","codeguru-profiler.amazonaws.com","ListProfilingGroups","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketWebsite","2"
"045107234435","AWSServiceRoleForCloudTrail","cloudtrail.amazonaws.com","CreateTrail","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","UpdateFunctionConfiguration20150331v2","2"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","iam.amazonaws.com","GetSAMLProvider","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeReservedCacheNodes","2"
"362055466028","AWSServiceRoleForResourceExplorer","appstream.amazonaws.com","DescribeStacks","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketReplication","2"
"362055466028","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListRulesets","2"
"362055466028","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeEndpoints","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBInstanceAutomatedBackups","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeTable","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTrafficMirrorTargets","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","s3.amazonaws.com","TagResource","2"
"693590665244","AWSServiceRoleForResourceExplorer","ecs.amazonaws.com","DescribeTaskDefinition","2"
"362055466028","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListVpcConnectors","2"
"651295191577","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","GetBucketLogging","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeInstanceEventWindows","2"
"362055466028","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeReplicationSubnetGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListBuckets","2"
"651295191577","AWSServiceRoleForResourceExplorer","iotevents.amazonaws.com","ListDetectorModels","2"
"651295191577","AWSServiceRoleForResourceExplorer","config.amazonaws.com","DescribeConfigRules","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","lambda.amazonaws.com","GetFunctionCodeSigningConfig","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","ListTags20170331","2"
"651295191577","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","GetFunctionRecursionConfig","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","events.amazonaws.com","ListTagsForResource","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeOptionGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListSpaces","2"
"362055466028","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeEventSubscriptions","2"
"362055466028","AWSServiceRoleForResourceExplorer","cognito-identity.amazonaws.com","ListIdentityPools","2"
"693590665244","AWSServiceRoleForResourceExplorer","wafv2.amazonaws.com","ListRuleGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListPipelines","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","logs.amazonaws.com","TagResource","2"
"693590665244","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetGroups","2"
"151676528673","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeACLs","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","logs.amazonaws.com","UntagResource","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","dynamodb.amazonaws.com","DescribeTimeToLive","2"
"362055466028","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListEventDataStores","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGateways","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListFleetMetrics","2"
"651295191577","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","GetFunctionCodeSigningConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeAddresses","2"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","iam.amazonaws.com","GetRole","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketAcl","2"
"362055466028","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","ListSchedulingPolicies","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetAccelerateConfiguration","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","lambda.amazonaws.com","GetFunction20150331v2","2"
"362055466028","AWSServiceRoleForResourceExplorer","kinesis.amazonaws.com","ListStreams","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticfilesystem.amazonaws.com","DescribeAccessPoints","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","GetLayerVersion20181031","2"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-1","cloudformation.amazonaws.com","GetTemplate","2"
"362055466028","AWSServiceRoleForResourceExplorer","dataexchange.amazonaws.com","ListDataSets","2"
"362055466028","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListWorkflows","2"
"693590665244","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeParameters","2"
"045107234435","Website-CustomCDKBucketDeployment8693BB64968944B69A-sl8e1XdbfMqC","cloudfront.amazonaws.com","CreateInvalidation","2"
"362055466028","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeParameters","2"
"362055466028","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListEndpoints","2"
"362055466028","AWSServiceRoleForResourceExplorer","synthetics.amazonaws.com","ListGroups","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","lambda.amazonaws.com","UntagResource20170331v2","2"
"362055466028","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListProjects","2"
"362055466028","AWSServiceRoleForResourceExplorer","iotevents.amazonaws.com","ListDetectorModels","2"
"693590665244","AWSServiceRoleForResourceExplorer","resource-explorer-2.amazonaws.com","GetIndex","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","lambda.amazonaws.com","ListVersionsByFunction20150331","2"
"362055466028","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","DescribeGameSessionQueues","2"
"362055466028","AWSServiceRoleForResourceExplorer","codeartifact.amazonaws.com","ListDomains","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpcEndpoints","2"
"045107234435","Website-CustomCDKBucketDeployment8693BB64968944B69A-sl8e1XdbfMqC","logs.amazonaws.com","CreateLogStream","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListThings","2"
"362055466028","AWSServiceRoleForResourceExplorer","appflow.amazonaws.com","ListFlows","2"
"362055466028","AWSServiceRoleForResourceExplorer","s3express.amazonaws.com","ListDirectoryBuckets","2"
"362055466028","AWSServiceRoleForResourceExplorer","es.amazonaws.com","ListDomainNames","2"
"651295191577","AWSServiceRoleForResourceExplorer","emr-containers.amazonaws.com","ListSecurityConfigurations","2"
"362055466028","AWSServiceRoleForResourceExplorer","kms.amazonaws.com","ListKeys","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","events.amazonaws.com","DescribeRule","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","kms.amazonaws.com","GenerateDataKey","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","lambda.amazonaws.com","GetRuntimeManagementConfig","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketPolicy","2"
"693590665244","AWSServiceRoleForResourceExplorer","backup-gateway.amazonaws.com","ListHypervisors","2"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpnGateways","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVerifiedAccessInstances","2"
"362055466028","AWSServiceRoleForResourceExplorer","route53resolver.amazonaws.com","ListResolverRules","2"
